gene_name	S1_control	S1_t	S2_control	S2_t	S3_control	S3_t
NTSR1	0	0	14.97023822	0	0	0
NUAK1	0	0	31.93650821	0	0	0
NUAK2	181.6218302	110.305029	54.89087348	74.49037309	73.64803639	57.24882693
NUB1	185.6779008	116.3216669	141.2192472	151.3836614	129.0663608	162.9389689
NUBP1	43.71542811	24.06655178	32.93452409	12.0145763	39.37617787	25.32159653
NUBP2	28.84316906	18.04991384	37.42559556	9.611661044	24.06321981	22.01877959
NUBPL	26.13912196	22.0610058	23.95238116	14.41749157	20.41727741	13.21126775
NUCB1	102.3031153	26.07209776	170.6607157	67.28162731	102.0863871	86.97417937
NUCB2	27.94182003	34.09428169	212.5773828	28.83498313	29.89672764	40.73474224
NUCKS1	467.3494737	342.9483629	718.0724268	249.9031871	490.7438464	406.2464834
NUDC	103.2044643	80.22183927	231.0406766	45.65538996	130.5247378	78.16666753
NUDCD1	22.08305131	12.03327589	56.38789731	14.41749157	40.10536635	15.41314571
NUDCD2	41.91273004	196.5435062	61.87698466	187.4273904	65.62696312	105.690142
NUDCD3	81.12141298	92.25511516	193.1160731	45.65538996	96.25287924	83.67136243
NUDT1	24.78709841	22.0610058	44.91071467	14.41749157	21.14646589	8.807511835
NUDT10	0.450674517	0	1.996031763	0	0	1.100938979
NUDT11	0	2.005545982	8.483134993	0	0	0
NUDT12	0.450674517	0	11.97619058	2.402915261	11.66701567	8.807511835
NUDT13	2.253372583	2.005545982	3.992063526	0	0.729188479	0
NUDT14	22.98440034	18.04991384	16.96626999	0	10.20863871	17.61502367
NUDT15	11.71753743	6.016637945	63.87301642	2.402915261	22.60484285	9.908450814
NUDT16	48.22217327	22.0610058	64.8710323	19.22332209	70.73128247	56.14788795
NUDT16-DT	6.309443232	60.16637945	11.47718264	72.08745783	18.95890046	31.9272304
NUDT16L1	45.06745165	28.07764374	20.45932557	12.0145763	21.87565437	27.52347448
NUDT16L2P	0.901349033	0	0.998015882	2.402915261	2.187565437	1.100938979
NUDT17	4.056070649	0	2.994047645	0	0	6.605633876
NUDT18	18.92832969	32.08873571	15.46924616	31.23789839	25.52159677	29.72535244
NUDT19	35.15261229	66.1830174	56.38789731	52.86413574	40.83455483	20.91784061
NUDT19-DT	0.450674517	0	3.992063526	0	0.729188479	2.201877959
NUDT2	14.87225905	12.03327589	41.91666702	12.0145763	10.20863871	14.31220673
NUDT21	145.1171943	48.13310356	243.5158751	57.66996626	234.7986903	208.0774671
NUDT22	30.19519261	20.05545982	28.94246056	0	18.22971198	19.81690163
NUDT3	156.3840572	90.24956918	135.7301599	117.7428478	258.1327216	178.3521147
NUDT4	152.7786611	212.5878741	138.2251996	170.6069835	142.9209419	164.0399079
NUDT4B	50.02487134	312.8651731	71.85714347	189.8303056	55.41832441	100.1854471
NUDT5	58.58768715	26.07209776	56.38789731	45.65538996	67.81452856	52.84507101
NUDT6	4.957419682	0	6.48710323	4.805830522	5.104319354	1.100938979
NUDT7	3.605396132	2.005545982	3.493055585	9.611661044	1.458376958	4.403755917
NUDT8	4.506745165	0	8.483134993	4.805830522	1.458376958	0
NUDT9	50.92622037	22.0610058	48.9027782	12.0145763	34.27185852	18.71596265
NUDT9P1	0.450674517	0	0.998015882	0	0.729188479	1.100938979
NUF2	0.901349033	2.005545982	129.2430567	7.208745783	13.8545811	3.302816938
NUFIP1	33.34991422	12.03327589	28.44345262	33.64081365	28.43835068	20.91784061
NUFIP2	318.6268832	144.3993107	354.7946459	427.7189165	388.6574594	387.5305207
NUGGC	30.64586713	102.2828451	11.97619058	33.64081365	26.97997373	22.01877959
NUMA1	278.0661767	78.21629329	432.1408767	88.90786466	363.1358626	267.528172
NUMB	160.4401279	46.12755758	224.0545654	48.05830522	164.0674078	137.6173724
NUMBL	23.88574938	16.04436785	29.44146851	12.0145763	21.87565437	15.41314571
NUP107	69.40387555	36.09982767	125.2509931	57.66996626	129.0663608	68.25821672
NUP107-DT	0.450674517	0	0.499007941	2.402915261	0.729188479	7.706572855
NUP133	66.24915393	24.06655178	77.84523876	50.46122048	105.7323295	62.75352182
NUP153	179.8191321	68.18856338	195.6111128	96.11661044	247.9240829	194.8661993
NUP153-AS1	6.760117748	8.022183927	13.97222234	7.208745783	5.833507833	2.201877959
NUP155	72.10792265	136.3771268	153.6944458	93.71369518	137.0874341	89.17605733
NUP160	105.9085114	26.07209776	95.80952463	40.84955944	151.6712037	137.6173724
NUP188	109.063233	20.05545982	188.6250016	36.04372891	107.9198949	52.84507101
NUP205	93.28962493	46.12755758	111.7777787	57.66996626	144.3793189	94.68075222
NUP210	313.218789	108.299483	165.6706363	127.3545088	393.7617787	249.9131483
NUP214	63.99578135	20.05545982	96.80754051	36.04372891	81.66910966	71.56103366
NUP35	11.26686291	6.016637945	31.43750027	7.208745783	18.22971198	13.21126775
NUP37	27.49114551	20.05545982	76.34821494	26.43206787	36.45942395	24.22065755
NUP42	22.08305131	12.03327589	45.90873055	21.62623735	25.52159677	23.11971857
NUP43	102.3031153	116.3216669	128.2450408	52.86413574	83.12748662	79.26760651
NUP50	211.8170228	126.3493968	178.6448428	144.1749157	161.1506539	161.83803
NUP50-DT	8.112141298	2.005545982	1.996031763	9.611661044	5.104319354	2.201877959
NUP54	120.7807704	64.17747141	105.2906755	67.28162731	86.77342901	96.88263018
NUP58	86.98018169	30.08318973	226.0505972	60.07288152	102.0863871	63.8544608
NUP62	195.1420657	190.5268683	245.0128989	163.3982377	196.8808894	147.5258232
NUP62CL	0	12.03327589	4.491071467	14.41749157	4.375130875	4.403755917
NUP85	63.09443232	50.13864954	94.31250081	28.83498313	80.2107327	79.26760651
NUP88	136.103704	50.13864954	71.35813553	14.41749157	80.2107327	70.46009468
NUP93	97.34569557	166.4603165	155.6904775	88.90786466	112.2950258	69.3591557
NUP93-DT	0	2.005545982	0	2.402915261	3.645942395	1.100938979
NUP98	171.7069908	274.7597995	243.5158751	170.6069835	242.8197635	194.8661993
NUPR1	4.056070649	72.19965534	9.481150875	26.43206787	8.750261749	11.00938979
NUS1	132.9489824	52.14419552	186.1299619	76.89328835	155.317146	114.4976539
NUS1P1	0.450674517	0	2.994047645	0	0	1.100938979
NUS1P2	3.154721616	0	0	0	0	0
NUSAP1	21.63237679	42.11646562	417.6696464	110.534102	25.52159677	22.01877959
NUTF2	150.074614	134.3715808	211.5793669	168.2040683	166.9841617	129.9107996
NUTM2A	0.901349033	0	1.497023822	0	2.916753916	0
NUTM2A-AS1	47.77149875	186.5157763	106.7876993	112.9370173	96.25287924	102.3873251
NUTM2B	5.858768715	0	2.495039704	0	2.187565437	4.403755917
NUTM2B-AS1	39.65935746	66.1830174	38.42361144	74.49037309	48.12643962	52.84507101
NUTM2D	4.506745165	4.011091963	10.47916676	4.805830522	2.187565437	6.605633876
NUTM2E	1.802698066	0	3.493055585	0	6.562696312	6.605633876
NUTM2HP	0	2.005545982	0	0	0	0
NVL	31.54721616	16.04436785	49.40178614	9.611661044	37.91780091	28.62441346
NWD1	0	6.016637945	0	4.805830522	2.187565437	1.100938979
NXF1	314.120138	132.3660348	156.1894855	139.3690851	277.8208105	323.6760599
NXF5	0	0	0	0	0	0
NXN	0	14.03882187	4.491071467	14.41749157	2.187565437	2.201877959
NXPE3	129.7942608	198.5490522	118.7638899	199.4419667	117.3993451	116.6995318
NXPH2	0	0	4.491071467	0	0	0
NXPH3	0	0	1.497023822	0	0	0
NXPH4	24.78709841	8.022183927	15.46924616	0	2.187565437	0
NXT1	31.54721616	20.05545982	28.94246056	21.62623735	32.81348156	16.51408469
NXT2	29.29384358	16.04436785	22.95436528	16.82040683	24.06321981	25.32159653
NYAP1	0	2.005545982	2.495039704	0	0	0
NYAP2	6.309443232	4.011091963	2.495039704	9.611661044	0.729188479	1.100938979
NYNRIN	1.35202355	4.011091963	0.998015882	0	0	0
OAF	0.450674517	0	65.86904818	7.208745783	1.458376958	2.201877959
OARD1	62.6437578	44.1220116	73.35416729	36.04372891	61.98102072	64.95539978
OAS1	561.0897731	192.5324142	78.84325464	103.3253562	69.27290551	86.97417937
OAS2	199.1981363	92.25511516	65.37004024	117.7428478	144.3793189	154.1314571
OAS3	692.6867319	232.6433339	149.7023822	148.9807462	95.52369076	104.589203
OASL	3.605396132	88.24402319	7.485119112	45.65538996	23.33403133	15.41314571
OAT	51.37689489	28.07764374	249.0049624	26.43206787	38.64698939	46.23943713
OAZ1	757.1331878	601.6637945	589.3283781	461.3597301	481.9935847	470.1009442
OAZ2	82.92411104	28.07764374	139.2232155	40.84955944	56.14751289	52.84507101
OAZ3	1.802698066	36.09982767	2.994047645	21.62623735	9.479450228	7.706572855
OBI1	81.5720875	40.11091963	51.89682584	74.49037309	63.43939768	74.8638506
OBI1-AS1	0	4.011091963	0.499007941	14.41749157	4.375130875	3.302816938
OBSCN	66.69982845	24.06655178	63.37400848	12.0145763	107.1907064	61.65258284
OBSCN-AS1	3.154721616	18.04991384	2.495039704	4.805830522	2.187565437	3.302816938
OBSL1	0	0	30.43948439	0	0.729188479	1.100938979
OCA2	0	0	6.986111171	0	0.729188479	0
OCEL1	18.47765518	6.016637945	8.483134993	2.402915261	9.479450228	5.504694897
OCIAD1	202.3528579	74.20520132	189.1240096	64.87871205	102.8155756	115.5985928
OCIAD2	116.2740253	78.21629329	24.4513891	33.64081365	64.89777464	62.75352182
OCLN	22.08305131	290.8041673	27.44543674	153.7865767	51.04319354	74.8638506
OCLNP1	0	0	0	0	0	0
OCM	0.450674517	0	0	0	2.187565437	0
OCRL	31.99789067	4.011091963	79.34226258	4.805830522	25.52159677	19.81690163
ODAD1	1.802698066	0	5.988095289	14.41749157	1.458376958	1.100938979
ODAD2	0	0	2.495039704	2.402915261	0	0
ODAD3	0.450674517	0	0.998015882	0	1.458376958	0
ODAD4	0	0	0.499007941	0	0	0
ODAPH	0.450674517	6.016637945	0	0	0	0
ODC1	260.039196	120.3327589	480.544647	88.90786466	380.6363861	219.0868569
ODC1-DT	4.957419682	22.0610058	9.980158815	26.43206787	16.04214654	16.51408469
ODF2	84.27613459	42.11646562	266.4702404	40.84955944	84.58586357	67.15727774
ODF2L	68.50252652	18.04991384	83.33432611	62.47579679	76.5647903	95.7816912
ODR4	62.19308328	10.02772991	36.92658762	24.02915261	48.8556281	33.02816938
OFD1	127.5408882	60.16637945	77.84523876	132.1603394	150.2128267	180.5539926
OGA	656.6327706	310.8596272	537.9305602	382.0635265	827.6289238	782.7676143
OGDH	97.79637009	40.11091963	129.7420646	57.66996626	90.41937141	62.75352182
OGDHL	0	0	3.992063526	0	0	0
OGFOD1	54.5316165	20.05545982	98.30456433	36.04372891	80.2107327	56.14788795
OGFOD2	13.97091001	6.016637945	10.47916676	0	6.562696312	3.302816938
OGFOD3	40.56070649	30.08318973	37.42559556	16.82040683	14.58376958	12.11032877
OGFR	159.5387789	78.21629329	121.2589296	45.65538996	113.0242143	74.8638506
OGFRL1	65.3478049	50.13864954	231.0406766	216.2623735	157.5047115	161.83803
OGFRP1	3.605396132	0	2.994047645	0	3.645942395	3.302816938
OGG1	48.22217327	38.10537365	21.95634939	12.0145763	17.5005235	13.21126775
OGN	0	0	0	0	0	0
OGT	583.1728244	136.3771268	369.2658762	487.791798	770.0230339	686.9859231
OIP5	0.450674517	0	14.97023822	2.402915261	2.187565437	3.302816938
OIP5-AS1	379.4679429	385.0648285	253.4960339	309.9760687	192.5057585	195.9671383
OLA1	87.88153073	16.04436785	327.3492091	57.66996626	124.6912299	91.37793529
OLA1P2	0.450674517	2.005545982	0.499007941	0	0.729188479	0
OLFM1	0	0	89.3224214	2.402915261	1.458376958	2.201877959
OLFM2	0	8.022183927	1.996031763	4.805830522	0	0
OLFM4	0	0	0	0	0	0
OLFM5P	0	0	0	0	0	0
OLFML1	0.901349033	26.07209776	1.996031763	14.41749157	2.916753916	3.302816938
OLFML2A	9.013490331	176.4880464	19.46130969	67.28162731	37.91780091	47.34037611
OLFML2B	0	2.005545982	63.37400848	14.41749157	1.458376958	0
OLFML3	0	0	10.9781747	0	0	0
OLIG1	0	0	0.499007941	0	0	0
OLIG3	0.450674517	42.11646562	2.495039704	21.62623735	9.479450228	18.71596265
OLMALINC	21.18170228	34.09428169	10.47916676	24.02915261	2.916753916	7.706572855
OLR1	1.802698066	38.10537365	31.43750027	79.29620361	21.87565437	16.51408469
OMA1	43.26475359	22.0610058	18.46329381	24.02915261	26.25078525	26.4225355
OMG	0.450674517	0	0.499007941	4.805830522	0	0
ONECUT1	0	4.011091963	1.497023822	0	1.458376958	3.302816938
ONECUT2	0.450674517	8.022183927	1.497023822	0	0	1.100938979
OOEP	2.704047099	0	0.499007941	2.402915261	0.729188479	4.403755917
OPA1	121.231445	40.11091963	141.7182552	79.29620361	185.2138737	136.5164334
OPA3	50.47554585	50.13864954	55.38988143	31.23789839	60.52264376	52.84507101
OPALIN	0.450674517	14.03882187	0	9.611661044	2.916753916	2.201877959
OPCML	3.154721616	54.14974151	6.986111171	45.65538996	4.375130875	26.4225355
OPHN1	0.450674517	28.07764374	12.97420646	4.805830522	4.375130875	9.908450814
OPLAH	1.802698066	0	10.9781747	4.805830522	0	0
OPN1SW	0	0	0	0	0	0
OPN3	27.94182003	16.04436785	30.93849233	40.84955944	31.3551046	31.9272304
OPN5	0.450674517	2.005545982	0.499007941	16.82040683	5.104319354	5.504694897
OPRD1	9.914839364	302.8374432	30.93849233	153.7865767	48.12643962	62.75352182
OPRK1	3.154721616	86.23847721	3.992063526	45.65538996	9.479450228	22.01877959
OPRL1	3.154721616	6.016637945	1.996031763	4.805830522	5.104319354	7.706572855
OPRM1	2.704047099	92.25511516	3.992063526	50.46122048	32.81348156	44.03755917
OPTN	314.120138	154.4270406	233.5357163	115.3399325	172.0884811	175.0492977
OR10A2	8.112141298	156.4325866	21.45734145	136.9661699	29.89672764	56.14788795
OR10A3	1.802698066	92.25511516	5.489087348	36.04372891	15.31295806	20.91784061
OR10AE1P	0.450674517	6.016637945	0.998015882	4.805830522	4.375130875	1.100938979
OR10D3	0.450674517	4.011091963	1.497023822	7.208745783	4.375130875	2.201877959
OR10G3	0.450674517	6.016637945	0.499007941	0	2.187565437	1.100938979
OR10G7	0	2.005545982	0	9.611661044	1.458376958	1.100938979
OR10H1	0	6.016637945	0.998015882	16.82040683	2.916753916	2.201877959
OR10H5	1.802698066	158.4381326	13.4732144	76.89328835	19.68808894	26.4225355
OR10Z1	0.450674517	4.011091963	0	28.83498313	3.645942395	3.302816938
OR13A1	1.802698066	0	0	0	0	0
OR14J1	1.35202355	32.08873571	1.497023822	31.23789839	5.833507833	14.31220673
OR1F1	0.450674517	68.18856338	4.990079408	19.22332209	5.104319354	7.706572855
OR1I1	8.562815814	220.610058	14.97023822	38.44664418	24.06321981	42.93662019
OR1L8	0	2.005545982	0	2.402915261	0	0
OR1M1	4.056070649	98.2717531	6.48710323	40.84955944	15.31295806	23.11971857
OR2A1	0.450674517	0	0	0	0	2.201877959
OR2A1-AS1	10.36551388	26.07209776	15.9682541	14.41749157	23.33403133	13.21126775
OR2A4	0	0	0	0	3.645942395	0
OR2A5	1.802698066	56.15528749	3.992063526	21.62623735	9.479450228	14.31220673
OR2A7	0.450674517	4.011091963	0	0	0	2.201877959
OR2AG1	0	10.02772991	1.996031763	4.805830522	3.645942395	4.403755917
OR2AG2	0	0	0.499007941	0	0.729188479	1.100938979
OR2AT4	2.704047099	58.16083347	3.493055585	28.83498313	9.479450228	17.61502367
OR2C1	0	0	0	0	0	0
OR2G6	0	2.005545982	0	7.208745783	0.729188479	0
OR2H2	0	6.016637945	0.998015882	2.402915261	0.729188479	2.201877959
OR2H4P	0	10.02772991	2.495039704	4.805830522	2.916753916	2.201877959
OR2J3	0	4.011091963	0.499007941	19.22332209	1.458376958	3.302816938
OR2L2	0	2.005545982	0	9.611661044	2.187565437	1.100938979
OR2L5	0	10.02772991	0.499007941	4.805830522	3.645942395	5.504694897
OR2M3	3.154721616	116.3216669	14.97023822	120.145763	30.62591612	41.83568122
OR2T12	0.450674517	10.02772991	0	2.402915261	0.729188479	4.403755917
OR2T33	0	6.016637945	0	16.82040683	6.562696312	6.605633876
OR2V1	1.35202355	8.022183927	6.48710323	21.62623735	3.645942395	12.11032877
OR2V2	0.450674517	32.08873571	1.996031763	14.41749157	3.645942395	4.403755917
OR2Y1	0.450674517	8.022183927	0	2.402915261	0	1.100938979
OR3A2	0.450674517	2.005545982	0.499007941	12.0145763	0	2.201877959
OR4D1	3.154721616	46.12755758	3.493055585	21.62623735	4.375130875	1.100938979
OR4E1	1.35202355	86.23847721	4.491071467	26.43206787	10.20863871	14.31220673
OR4E2	0.450674517	28.07764374	0.998015882	12.0145763	4.375130875	3.302816938
OR4F13P	0	0	0.499007941	4.805830522	1.458376958	2.201877959
OR4K1	0	0	0.998015882	4.805830522	0.729188479	0
OR4K13	0.901349033	22.0610058	2.495039704	24.02915261	12.39620414	14.31220673
OR4K14	0	0	1.497023822	0	0.729188479	4.403755917
OR4K17	0	2.005545982	0	2.402915261	0.729188479	3.302816938
OR4K2	2.253372583	42.11646562	7.984127052	67.28162731	8.750261749	15.41314571
OR4Q1P	0	2.005545982	0.499007941	0	1.458376958	1.100938979
OR51A4	0	2.005545982	0.998015882	7.208745783	0	0
OR51E2	1.35202355	70.19410936	11.47718264	36.04372891	15.31295806	8.807511835
OR51G2	0.450674517	20.05545982	3.992063526	31.23789839	7.291884791	6.605633876
OR51L1	0	12.03327589	5.489087348	38.44664418	5.833507833	14.31220673
OR52A1	0.450674517	12.03327589	0	0	2.187565437	1.100938979
OR52K3P	0.450674517	0	0	0	0	0
OR52N3P	0.450674517	0	0	0	0	0
OR52N4	3.154721616	0	1.497023822	4.805830522	2.916753916	4.403755917
OR52P1	0	0	0	0	0	0
OR52T1P	0	6.016637945	1.996031763	21.62623735	3.645942395	5.504694897
OR52V1P	0.450674517	0	0	0	0	0
OR56A3	0	2.005545982	0.998015882	7.208745783	2.916753916	1.100938979
OR56A4	0	8.022183927	2.994047645	19.22332209	3.645942395	5.504694897
OR56B1	0.450674517	2.005545982	0	0	0.729188479	1.100938979
OR56B2P	1.35202355	2.005545982	0.499007941	0	2.187565437	2.201877959
OR5A1	0.450674517	18.04991384	0.998015882	14.41749157	2.187565437	5.504694897
OR5AM1P	0.450674517	14.03882187	1.996031763	12.0145763	0.729188479	2.201877959
OR5AN1	0	0	1.497023822	2.402915261	1.458376958	1.100938979
OR5AU1	0.901349033	40.11091963	1.996031763	9.611661044	4.375130875	5.504694897
OR5H14	0	4.011091963	0.998015882	4.805830522	0.729188479	1.100938979
OR5K1	0	2.005545982	0	7.208745783	3.645942395	3.302816938
OR6C4	0	10.02772991	0.499007941	0	3.645942395	2.201877959
OR6C72P	0	2.005545982	0.499007941	4.805830522	1.458376958	0
OR6N2	0	0	0.499007941	9.611661044	1.458376958	0
OR7A17	1.35202355	34.09428169	2.994047645	43.2524747	6.562696312	19.81690163
OR7A19P	0.450674517	4.011091963	0	4.805830522	0.729188479	1.100938979
OR7C1	8.562815814	268.7431615	17.46527793	136.9661699	32.81348156	67.15727774
OR7D2	1.802698066	68.18856338	8.982142934	81.69911887	12.39620414	20.91784061
OR7D4	5.858768715	112.310575	17.46527793	124.9515936	43.02212027	55.04694897
OR7E101P	0.450674517	28.07764374	2.495039704	24.02915261	5.104319354	12.11032877
OR7E104P	0	14.03882187	1.497023822	0	1.458376958	4.403755917
OR7E109P	0.450674517	12.03327589	2.994047645	19.22332209	4.375130875	7.706572855
OR7E126P	0.901349033	22.0610058	0.998015882	19.22332209	2.187565437	8.807511835
OR7E12P	2.253372583	36.09982767	4.990079408	52.86413574	6.562696312	16.51408469
OR7E13P	0	12.03327589	0.499007941	12.0145763	4.375130875	3.302816938
OR7E156P	0.450674517	4.011091963	0.998015882	4.805830522	0.729188479	2.201877959
OR7E158P	0	0	1.497023822	7.208745783	0	1.100938979
OR7E162P	1.35202355	18.04991384	0.998015882	4.805830522	3.645942395	2.201877959
OR7E21P	0.450674517	54.14974151	4.990079408	31.23789839	9.479450228	23.11971857
OR7E24	0	12.03327589	2.994047645	9.611661044	0.729188479	2.201877959
OR7E26P	0	12.03327589	0	7.208745783	0	0
OR7E28P	0.450674517	4.011091963	0.998015882	0	3.645942395	2.201877959
OR7E29P	0.450674517	0	0.998015882	7.208745783	0	0
OR7E31P	0.901349033	4.011091963	0	7.208745783	2.916753916	5.504694897
OR7E33P	0	4.011091963	2.994047645	9.611661044	4.375130875	5.504694897
OR7E35P	1.802698066	50.13864954	1.497023822	14.41749157	3.645942395	13.21126775
OR7E38P	8.112141298	4.011091963	0	16.82040683	4.375130875	5.504694897
OR7E41P	0	2.005545982	0.499007941	4.805830522	2.187565437	4.403755917
OR7E43P	0.450674517	14.03882187	0	0	0	1.100938979
OR7E46P	2.253372583	0	1.497023822	26.43206787	2.187565437	11.00938979
OR7E47P	0	0	0.499007941	9.611661044	0	1.100938979
OR7E53P	1.35202355	6.016637945	2.994047645	16.82040683	5.833507833	7.706572855
OR7E55P	0.901349033	24.06655178	1.497023822	12.0145763	2.187565437	5.504694897
OR7E59P	0.901349033	18.04991384	1.996031763	7.208745783	0.729188479	1.100938979
OR7E66P	0.450674517	14.03882187	0.998015882	9.611661044	2.187565437	5.504694897
OR7E7P	0	0	0	0	0	0
OR7E84P	0	0	0	0	2.916753916	4.403755917
OR7E94P	0.901349033	28.07764374	2.495039704	26.43206787	5.833507833	6.605633876
OR7G2	6.760117748	246.6821557	25.94841292	185.0244751	42.29293179	66.05633876
OR7K1P	0.901349033	4.011091963	1.497023822	4.805830522	0.729188479	4.403755917
OR7M1P	0	0	0.998015882	0	0	0
OR8A1	1.35202355	46.12755758	5.489087348	19.22332209	6.562696312	13.21126775
OR8B1P	0.450674517	0	0	12.0145763	0.729188479	3.302816938
OR8B5P	0	28.07764374	1.996031763	9.611661044	5.833507833	7.706572855
OR8B6P	0.450674517	28.07764374	2.495039704	16.82040683	7.291884791	3.302816938
OR8B7P	1.802698066	36.09982767	4.990079408	36.04372891	11.66701567	20.91784061
OR8D1	2.704047099	24.06655178	8.483134993	76.89328835	16.77133502	26.4225355
OR8J3	0	4.011091963	0	4.805830522	1.458376958	3.302816938
OR9G1	0	6.016637945	0.499007941	7.208745783	1.458376958	8.807511835
OR9H1P	1.802698066	36.09982767	0.499007941	24.02915261	8.750261749	12.11032877
ORAI1	77.06534233	28.07764374	29.44146851	9.611661044	36.45942395	36.33098632
ORAI2	911.714547	1076.978192	383.2380985	519.0296964	654.0820657	519.6431983
ORAI3	99.59906816	168.4658625	55.88888937	136.9661699	83.12748662	102.3873251
ORC1	7.661466781	4.011091963	32.43551615	2.402915261	20.41727741	6.605633876
ORC2	70.30522458	102.2828451	110.2807549	108.1311867	87.50261749	85.87324039
ORC3	31.09654164	10.02772991	43.41369085	40.84955944	32.81348156	27.52347448
ORC4	46.87014972	22.0610058	57.88492113	36.04372891	45.93887418	37.4319253
ORC5	19.37900421	8.022183927	26.44742086	9.611661044	24.79240829	19.81690163
ORC6	2.253372583	10.02772991	49.40178614	4.805830522	25.52159677	2.201877959
ORM1	0	0	0	0	0	0
ORMDL1	102.7537898	138.3826727	107.7857152	122.5486783	112.2950258	121.1032877
ORMDL2	40.11003197	26.07209776	41.41765908	43.2524747	13.8545811	25.32159653
ORMDL3	124.8368411	74.20520132	118.7638899	64.87871205	94.0653138	83.67136243
OS9	242.9135644	98.2717531	466.0734167	127.3545088	217.2981668	221.2887348
OSBP	84.27613459	28.07764374	109.781747	57.66996626	117.3993451	100.1854471
OSBP2	0.450674517	4.011091963	16.46726205	4.805830522	2.916753916	2.201877959
OSBPL10	219.027815	102.2828451	37.42559556	38.44664418	110.8366488	97.98356916
OSBPL10-AS1	0.901349033	28.07764374	0.998015882	19.22332209	2.916753916	6.605633876
OSBPL11	95.09232299	52.14419552	69.86111171	91.31077992	94.0653138	89.17605733
OSBPL1A	0	0	66.36805612	2.402915261	1.458376958	1.100938979
OSBPL2	81.5720875	144.3993107	131.7380964	103.3253562	67.81452856	83.67136243
OSBPL3	268.1513373	110.305029	154.1934537	201.8448819	116.6701567	154.1314571
OSBPL5	1.35202355	0	27.44543674	0	1.458376958	3.302816938
OSBPL6	1.802698066	188.5213223	64.8710323	88.90786466	26.25078525	26.4225355
OSBPL7	18.02698066	16.04436785	12.97420646	14.41749157	15.31295806	24.22065755
OSBPL8	121.6821195	32.08873571	228.5456369	165.801153	244.2781405	262.0234771
OSBPL9	149.6239395	34.09428169	137.7261917	105.7282715	144.3793189	142.0211283
OSCAR	2.253372583	0	10.9781747	14.41749157	0.729188479	0
OSCP1	0	0	2.495039704	0	1.458376958	1.100938979
OSER1	82.92411104	72.19965534	110.2807549	96.11661044	105.7323295	117.8004708
OSER1-DT	33.80058874	148.4104026	31.43750027	124.9515936	31.3551046	63.8544608
OSGEP	49.1235223	76.2107473	42.41567497	74.49037309	40.83455483	47.34037611
OSGEPL1	15.32293356	2.005545982	23.95238116	9.611661044	12.39620414	6.605633876
OSGEPL1-AS1	0.901349033	6.016637945	0.499007941	0	1.458376958	2.201877959
OSGIN1	0.901349033	0	3.493055585	0	5.104319354	2.201877959
OSGIN2	78.41736588	26.07209776	107.7857152	115.3399325	64.16858616	97.98356916
OSM	0.450674517	4.011091963	14.47123028	12.0145763	2.916753916	0
OSMR	0	6.016637945	277.947423	16.82040683	1.458376958	4.403755917
OSMR-DT	0	10.02772991	1.996031763	2.402915261	3.645942395	5.504694897
OSR1	0.450674517	20.05545982	2.495039704	24.02915261	5.833507833	2.201877959
OSR2	0	0	1.996031763	0	0	0
OST4	120.7807704	98.2717531	161.6785728	84.10203413	94.79450228	96.88263018
OSTC	91.93760138	58.16083347	173.6547634	36.04372891	64.16858616	60.55164386
OSTF1	147.8212414	56.15528749	108.7837311	69.68454257	119.5869106	89.17605733
OSTM1	76.1639933	98.2717531	106.7876993	124.9515936	67.81452856	93.57981324
OSTN-AS1	0	0	1.497023822	7.208745783	0	0
OTOA	0	0	0.499007941	0	0	0
OTOAP1	0	2.005545982	0	0	0	1.100938979
OTOF	0	0	0.499007941	2.402915261	0	0
OTP	0	4.011091963	2.495039704	9.611661044	7.291884791	2.201877959
OTUB1	112.6686291	82.22738525	103.2946437	48.05830522	68.54371703	57.24882693
OTUB2	0	2.005545982	3.992063526	0	0.729188479	0
OTUD1	87.43085621	72.19965534	49.40178614	57.66996626	44.48049722	52.84507101
OTUD3	52.27824392	104.288391	84.83134993	76.89328835	73.64803639	52.84507101
OTUD4	198.2967873	58.16083347	115.2708343	72.08745783	164.0674078	139.8192504
OTUD4P1	2.704047099	4.011091963	0.998015882	0	0	0
OTUD5	201.0008344	90.24956918	109.781747	67.28162731	123.9620414	104.589203
OTUD6B	32.89923971	20.05545982	33.93253997	21.62623735	47.39725114	28.62441346
OTUD6B-AS1	77.96669136	34.09428169	67.86507994	57.66996626	67.81452856	75.96478958
OTUD7A	0.450674517	18.04991384	1.996031763	9.611661044	1.458376958	4.403755917
OTUD7B	17.57630615	232.6433339	101.298612	115.3399325	56.14751289	77.06572855
OTULIN	189.7339715	160.4436785	118.264882	163.3982377	174.2760465	150.8286402
OTULIN-DT	0.901349033	2.005545982	1.497023822	2.402915261	1.458376958	2.201877959
OTULINL	3.154721616	8.022183927	29.94047645	21.62623735	5.104319354	11.00938979
OTX1	0	0	2.495039704	2.402915261	0	0
OTX2	0	6.016637945	0.499007941	24.02915261	6.562696312	6.605633876
OTX2-AS1	4.056070649	58.16083347	4.491071467	55.267051	8.02107327	20.91784061
OVCA2	41.91273004	28.07764374	43.41369085	24.02915261	13.8545811	12.11032877
OVCH1-AS1	0.450674517	20.05545982	3.992063526	14.41749157	2.916753916	14.31220673
